TYPE,ZONE,NEIGHBORHOOD,STREET,PRICE,IPTU,MONTHLYCONDOFEE,USABLEAREAS,TOTALAREAS,PARKINGSPACES,SUITES,BATHROOMS,BEDROOMS,TOTAL_AMENITIES,POOL,FURNISHED,BARBECUE_GRILL,BALCONY,AIR_CONDITIONING,PARTY_HALL,BUILTIN_WARDROBE,KITCHEN_CABINETS,KITCHEN,INTERCOM,DINNER_ROOM,CABLE_TV,GARAGE,PLAYGROUND,GOURMET_BALCONY,NUMBER_OF_FLOORS,ADULT_GAME_ROOM,SEA_VIEW,ELEVATOR,PETS_ALLOWED,HOME_OFFICE,BICYCLES_PLACE,CONCIERGE_24H,INTERNET_ACCESS,MOUNTAIN_VIEW,ARMORED_SECURITY_CABIN,SERVICE_AREA,LARGE_KITCHEN,LARGE_WINDOW,DISABLED_ACCESS,ELECTRONIC_GATE,SAFETY_CIRCUIT,SAUNA,GATED_COMMUNITY,CLOSET,AMERICAN_KITCHEN,GAMES_ROOM,GYM,GOURMET_SPACE,GARDEN,LAUNDRY,CINEMA,SLAB,SOUNDPROOFING,DEPOSIT,HEATING,WATCHMAN,PLATED_GAS,LARGE_ROOM,FULL_FLOOR,BLINDEX_BOX,LAVABO,WOOD_FLOOR,PANORAMIC_VIEW,SPORTS_COURT,ALARM_SYSTEM,RECREATION_AREA,BEDROOM_WARDROBE,BATHROOM_CABINETS,GAS_SHOWER,SERVICE_ENTRANCE,ENTRANCE_HALL,ALUMINUM_WINDOW,TENNIS_COURT,COWORKING,HEATED_POOL,COVERED_POOL,CHILDRENS_POOL,GREEN_SPACE,GUEST_PARKING,MASSAGE,MEETING_ROOM,FOOTBALL_FIELD,INTEGRATED_ENVIRONMENTS,HIKING_TRAIL,SECURITY_CAMERA,SPA,PET_SPACE,POOL_BAR,LIBRARY,ZEN_SPACE,PATROL,LUNCH_ROOM,SKATE_LANE,RESTAURANT,ADULT_POOL,PORCELAIN,COVENTION_HALL,TOYS_PLACE,TEEN_SPACE,WHIRLPOOL,FITNESS_ROOM,INDOOR_SOCCER,SERVICE_BATHROOM,BATHTUB,EMPLOYEE_DEPENDENCY,SECURITY_24_HOURS,EXTERIOR_VIEW,PAY_PER_USE_SERVICES,SOLARIUM,SERVICE_ROOM,NATURAL_VENTILATION,WALL_BALCONY,SANCA,RECEPTION,GRASS,HIGH_CEILING_HEIGHT,SIDE_ENTRANCE,HOME_CINEMA,LAKE_VIEW,BAR,PLANNED_FURNITURE,PANTRY,SMALL_ROOM,DRESS_ROOM2,COLD_FLOOR,REVERSIBLE_ROOM,COPA,COOKER,WATER_TANK,DIVIDERS,FREEZER,SQUARE,ESSENTIAL_PUBLIC_SERVICES,MASSAGE_ROOM,FULL_CABLING,NEAR_ACCESS_ROADS,NEAR_SCHOOL,NEAR_HOSPITAL,NEAR_SHOPPING_CENTER,NEAR_PUBLIC_TRANSPORT,SEMI_OLYMPIC_POOL,CARETAKER,PAVED_STREET,DIGITAL_LOCKER,TREE_CLIMBING,SECURITY_CABIN,DECK,CHILDREN_CARE,HALF_FLOOR,BACKYARD,BARBECUE_BALCONY,GOURMET_KITCHEN,HELIPAD,SQUASH,PRIVATE_POOL,STAIR,FRUIT_TREES,GARAGE_BAND,WELL,ARTESIAN_WELL,LAMINATED_FLOOR,GLASS_WALL,CORNER_PROPERTY,FIREPLACE,THERMAL_INSULATION,COFFEE_SHOP,PIZZA_OVEN,WALLS_GRIDS,GEMINADA,ELECTRIC_GENERATOR,PARKING,NEAR_SHOPPING_CENTER_2,COVERAGE,ADMINISTRATION,VINYL_FLOOR,SAND_PIT,BEAUTY_CENTER,RIVER,SMART_APARTMENT,SMART_CONDOMINIUM,FENCE,REDARIO,LAND,HOT_TUB,MARINA,DRYWALL,BURNT_CEMENT,POMAR,ORCHID_PLACE,MEZZANINE,ECO_GARBAGE_COLLECTOR,STORES,GOLF_FIELD,VEGETABLE_GARDEN,LAKE,ELETRIC_CHARGER,AQUARIUM,PASTURE,REFLECTING_POOL,RAISED_FLOOR,EDICULE,DOG_KENNEL,HEADQUARTERS,BACKGROUND_HOUSE,ECO_CONDOMINIUM,VALET_PARKING,YOUTH_GAME_ROOM,DRESS_ROOM,SOLAR_ENERGY
APARTMENT,Zona Central,Centro,Rua Riachuelo,260000,0,497,40,40,0,0,1,1,2,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Norte,Tijuca,Rua Almirante Cochrane,500000,140,980,80,80,1,0,2,2,5,,,,,,,True,,True,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Oeste,Barra da Tijuca,Avenida Rosauro Estellita,1629000,0,0,119,119,1,1,3,3,19,True,,True,,,True,,,,,,,,True,True,,,,True,True,,True,True,,,,,,,True,True,,True,True,,,True,True,True,True,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Oeste,Barra da Tijuca,Rua das Bromélias da Península,1548849,100,100,108,108,1,3,4,3,26,True,,True,True,,True,,,,,,,,True,True,,,,True,True,,True,True,,True,,,,,True,True,,True,True,,,True,True,True,True,,,,,,,,,,,,,,True,True,,True,,,,,,,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Laranjeiras,Rua Professor Luiz Cantanhede,1095000,3024,1250,122,122,0,0,2,3,2,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Oeste,Barra da Tijuca,Rua Paulo Vianna de Araújo Filho,1370000,345,2022,101,101,2,1,2,2,9,True,,True,,,True,,,,,,,,True,,,,,True,True,,,,,,,,,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Norte,Lins de Vasconcelos,Rua Heráclito Graça,173000,1,375,55,55,1,0,1,2,4,,,,,,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Copacabana,Rua Dias da Rocha,1150000,4805,1700,120,120,1,1,3,3,5,,True,,,,,,,True,True,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Oeste,Campo Grande,Rua Alfredo Britto,170000,0,350,42,42,1,0,1,2,3,,,,,,True,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Botafogo,Rua Principado de Mônaco,300000,0,350,21,21,0,1,2,0,8,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,,True,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Laranjeiras,Rua Leite Leal,1500000,500,2200,220,220,3,1,3,4,17,True,,,,,True,,,,True,,,,True,,,,,True,True,,True,True,,,,True,,,True,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Norte,Tijuca,Rua dos Araujos,630000,1659,1100,94,94,1,1,3,3,5,,,,,,,,,True,True,,,True,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Jardim Botânico,Rua Lópes Quintas,2300000,450,1940,133,133,1,1,4,2,19,True,,,,True,True,True,True,,,,,,True,,,,,True,True,,True,True,,,,True,,,True,True,,,True,,True,,True,,True,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Copacabana,Rua República do Peru,1110000,3273,1700,86,86,1,1,2,2,4,,True,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Flamengo,Rua Senador Vergueiro,550000,165,785,61,61,0,0,2,1,8,,,True,,,,,,True,True,,,,True,,,,,True,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Ipanema,Rua Visconde de Pirajá,1800000,4000,1200,59,59,0,2,2,1,41,True,,True,True,,True,,,,True,,,,True,True,,,True,True,True,,True,True,,,,,,,True,True,True,True,True,,True,True,True,True,True,True,,,,,,,,,,,,,,,,True,,,,,True,,,True,,,,,,True,True,,,,True,True,,True,,True,,,,,True,,,,True,,,,,,,,,,True,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Copacabana,Rua Ministro Viveiros de Castro,630000,1248,520,43,43,0,0,1,1,6,,,,,True,,,,True,,,,,,,,,,True,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Oeste,Jacarepaguá,Estrada dos Bandeirantes,309000,111,111,55,55,1,1,2,2,26,True,,True,,,True,,,,,,,,True,,,,,True,True,,True,True,,True,,,,,True,True,,True,True,,,True,True,True,True,True,,,,,,,,,,,,,True,True,,True,,,,,,,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Leblon,Avenida Ataulfo de Paiva,1600000,450,1600,100,100,0,0,3,3,10,,,,,True,True,,,,,,,,,,,,,,True,,True,True,,,,,,,True,True,,,True,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PENTHOUSE,Zona Oeste,Barra da Tijuca,Avenida Comandante Júlio de Moura,4500001,10900,2600,430,430,4,3,6,4,13,True,,True,,True,,,,True,True,,True,,,True,,,,True,,True,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Botafogo,Rua Marechal Francisco de Moura,635000,98,580,88,88,0,0,2,3,3,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Norte,Vila Kosmos,Rua Aiera,450000,0,350,73,73,1,1,2,2,4,,,,True,,,,,True,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Lagoa,Avenida Borges de Medeiros,6112000,5000,2000,164,164,2,3,5,3,24,True,,True,True,True,True,,,,,,,,True,,,,,True,True,,True,True,True,,,True,,,True,True,,True,True,,,True,True,True,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,True,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Leme,Rua Gustavo Sampaio,735000,920,527,32,32,0,0,1,1,12,,True,,,True,,True,True,True,True,,,,,,,,,True,,,,True,,,,,,True,,,True,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Norte,Oswaldo Cruz,Estrada Intendente Magalhães,280000,0,0,71,71,1,0,1,2,4,,,True,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Botafogo,Rua Paulo Barreto,2115500,100,100,130,130,1,3,4,3,27,True,,True,,,True,,,,,,,,True,True,,,,True,True,,True,True,,True,,,,,True,True,,True,True,,,True,True,True,,,,,,,,,,,,,,,True,True,,True,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Oeste,Barra da Tijuca,Rua Escritor Rodrigo Melo Franco,1280000,510,1900,160,160,3,5,6,5,28,True,,True,True,,True,,,,,,,,True,True,,,,True,True,,True,True,,,,,,,True,True,,True,True,,,True,True,True,True,True,True,,,,,,,,,,True,,,True,,,,,,,,,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Leblon,Rua Engenheiro Cortes Sigaud,2750000,6726,0,144,144,1,2,4,4,6,,,,,,,,,True,True,,,True,,,,,,True,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Norte,Colégio,Rua Caraíba,350000,0,0,71,71,1,0,2,3,2,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Norte,Tijuca,Rua Alzira Brandão,359000,100,100,34,180,1,1,1,1,15,True,,True,,,True,,,,,,,,True,,,,,True,,,True,True,,,,,,,,True,,,True,,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Oeste,Taquara,Rua Mapendi,295000,1003,650,64,0,1,1,2,2,16,,,True,True,,True,,True,,True,,,,True,,,,,True,True,,,,,,,True,,,,True,,,True,,,True,,,,,,,,,,,,,,True,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Oeste,Barra da Tijuca,Rua das Bromélias da Península,2490000,600,2100,151,151,3,1,4,4,12,True,,True,,,True,,,,,,,,True,True,,,,True,,,,,,,,,,,,,,True,True,,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Oeste,Freguesia (Jacarepaguá),Rua Geminiano Gois,569000,260,1255,141,141,1,1,3,4,2,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Botafogo,Rua Farani,760000,1690,1212,85,85,1,0,3,3,2,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Humaitá,Rua do Humaitá,941972,1,1,55,55,0,1,1,2,12,,,True,,,,,,,,,,,,,,,,True,True,,,True,,,,,,,True,True,,,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Oeste,Campo Grande,Rua Professor Castilho,420000,788,761,65,1956,1,1,1,2,11,True,True,True,,True,,,,,True,,True,,,True,,,,True,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Ipanema,Rua Visconde de Pirajá,2174000,300,2000,115,115,2,0,3,3,12,True,,True,,,True,,,True,,,,,True,,,,,True,True,,,,,,,True,,,,,,True,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Oeste,Campo Grande,Estrada Iaraqua,165000,1,435,45,0,1,0,1,2,7,True,,,,,,,,,,,,,True,,,,,,True,,,True,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Oeste,Barra da Tijuca,Avenida Luís Aranha,1050000,2670,1547,86,86,1,1,2,2,19,True,,True,,True,True,,,,,,,,True,,,,,True,True,,,True,,,,,,,,True,,True,True,,,True,True,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Oeste,Recreio dos Bandeirantes,Rua Professora Sousa Leão,1045000,3580,880,120,120,2,1,3,2,5,,,,,True,,,,True,True,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Oeste,Jacarepaguá,Avenida Ator José Wilker,820000,200,1300,87,87,1,2,3,2,19,True,,,,,True,,,,,,,,,True,,,,True,True,,True,True,,,,,,,True,True,,True,True,,,True,True,True,True,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Oeste,Pechincha,Rua Caniu,250000,66,650,66,66,1,0,1,2,5,,,True,,,,,,,True,,,,,,,,,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Laranjeiras,Rua das Laranjeiras,1200000,1340,1034,63,63,1,1,2,2,6,,,,,,,,,True,True,,,True,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Ipanema,Avenida Vieira Souto,16000000,55524,6525,360,360,2,1,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
