FURNISHED,GOURMET_SPACE,KITCHEN,DRESS_ROOM,BATHROOMS,BALCONY,SPORTS_COURT,FOOD_COURT,RECREATION_AREA,REST_AREAS,POOL,SAFETY,VIEW,ACCESSIBILITY,WORK_AREAS,GARAGE,SUSTAINABILITY,OUTDOOR_AREAS,PET_FRIENDLY,MID_END_APARTMENT_AMENITIES,HIGH_END_APARTMENT_AMENITIES,HIGH_END_CONDO_AMENITIES,ZONE_CODE,NEIGHBORHOOD_CODE,ZONE,NEIGHBORHOOD,STREET,PRICE,USABLEAREAS,TOTALAREAS,PARKINGSPACES,SUITES,BEDROOMS,TOTAL_AMENITIES,ELEVATOR,SERVICE_AREA,LAUNDRY,LUNCH_ROOM,ESSENTIAL_PUBLIC_SERVICES,NEAR_ACCESS_ROADS,NEAR_SCHOOL,NEAR_HOSPITAL,NEAR_SHOPPING_CENTER,NEAR_PUBLIC_TRANSPORT,COVERAGE,YEARLY_EXPENSES
False,False,False,False,True,True,True,False,True,False,True,True,True,False,False,True,True,False,False,True,False,False,3,9,Zona Oeste,Barra da Tijuca,Avenida Lúcio Costa,1420000,73,73,1,1,2,21,True,False,False,False,False,True,True,True,True,True,False,31324
False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,4,28,Zona Sul,Copacabana,Avenida Nossa Senhora de Copacabana,1350000,100,100,1,2,3,9,True,True,False,False,False,False,False,False,False,False,False,16556
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3,93,Zona Oeste,Recreio dos Bandeirantes,Rua Antônio de Magalhães,1200000,180,180,2,1,3,2,True,False,False,False,False,False,False,False,False,False,False,16260
True,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,True,True,4,28,Zona Sul,Copacabana,Rua Aires Saldanha,3000000,300,300,2,1,3,41,True,True,False,False,False,False,False,False,False,False,False,33500
False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,3,9,Zona Oeste,Barra da Tijuca,Avenida Lúcio Costa,1390000,105,105,2,1,1,6,True,False,False,False,False,False,False,False,False,False,False,30568
True,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,4,28,Zona Sul,Copacabana,Rua Domingos Ferreira,570000,39,39,0,0,1,22,True,False,False,False,False,True,True,True,True,True,False,8582
False,True,True,False,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False,False,3,93,Zona Oeste,Recreio dos Bandeirantes,Avenida das Américas,650000,78,78,1,1,3,22,True,False,False,False,False,False,False,False,False,False,False,14580
True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,True,True,4,28,Zona Sul,Copacabana,Avenida Nossa Senhora de Copacabana,550000,40,40,0,0,1,40,True,True,False,False,False,False,False,False,False,False,False,11920
True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,True,False,False,3,93,Zona Oeste,Recreio dos Bandeirantes,Avenida Henfil,739999,82,82,1,1,3,29,True,True,False,False,False,False,False,False,False,False,False,13628
True,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,2,123,Zona Norte,Vila Isabel,Rua Luís Barbosa,440000,72,72,1,0,2,12,True,True,False,False,False,False,False,False,False,False,False,11597
True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3,93,Zona Oeste,Recreio dos Bandeirantes,Rua Demosthenes Madureira de Pinho,1400000,180,180,4,1,3,4,True,False,False,False,False,False,False,False,False,False,False,19705
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3,41,Zona Oeste,Freguesia (Jacarepaguá),Rua Francisca Sales,1100000,250,250,2,1,4,1,False,False,False,False,False,False,False,False,False,False,False,18100
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,28,Zona Sul,Copacabana,Rua Duvivier,1790000,160,160,1,1,3,0,False,False,False,False,False,False,False,False,False,False,False,28746
False,True,True,False,True,False,True,True,True,False,True,True,False,True,False,False,True,True,True,False,False,False,3,80,Zona Oeste,Pechincha,Rua Mirataia,295000,50,50,1,0,2,17,True,False,False,False,False,False,False,False,False,False,False,6060
False,True,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,True,True,False,4,13,Zona Sul,Botafogo,Rua Pinheiro Guimarães,1260000,126,126,1,2,2,37,True,True,False,True,False,True,True,True,True,True,False,22155
True,True,False,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,False,True,2,69,Zona Norte,Maracanã,Rua Dona Zulmira,750000,137,137,2,0,2,34,True,True,False,False,False,True,True,False,True,True,False,17200
False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,False,False,3,9,Zona Oeste,Barra da Tijuca,Avenida Sobral Pinto,3040000,147,147,3,2,4,30,True,False,False,False,False,False,False,False,False,False,False,13
True,False,False,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,3,125,Zona Oeste,Vila Valqueire,Rua Rui Mafra,450000,117,117,1,1,3,7,False,False,False,False,False,False,False,False,False,False,False,12062
True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,3,109,Zona Oeste,Tanque,Avenida Geremário Dantas,200000,43,43,1,0,2,8,False,True,False,False,False,False,False,False,False,False,False,10224
False,False,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,2,112,Zona Norte,Tijuca,Rua General Espírito Santo Cardoso,530000,78,78,1,1,2,13,True,False,False,False,False,False,False,False,False,False,False,13931
False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,4,28,Zona Sul,Copacabana,Rua Maestro Francisco Braga,1870000,89,237,1,2,3,5,False,False,False,False,False,False,False,False,False,False,False,18828
True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,3,19,Zona Oeste,Campo Grande,Rua Campina Grande,180000,46,0,1,0,2,10,False,True,False,False,False,False,False,False,False,False,False,4320
False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,3,9,Zona Oeste,Barra da Tijuca,Avenida Délio Maranhão,4590000,150,150,2,3,3,7,True,False,False,False,False,False,False,False,False,False,False,12
False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,15,Zona Norte,Cachambi,Rua Menezes Vieira,325000,69,69,1,0,2,4,True,True,False,False,False,False,False,False,False,False,False,9314
True,True,False,True,True,False,False,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,4,39,Zona Sul,Flamengo,Avenida Oswaldo Cruz,1740000,380,380,2,1,4,68,True,True,True,True,False,False,False,False,False,False,False,40510
False,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,True,False,False,True,False,False,4,50,Zona Sul,Humaitá,Rua do Humaitá,1250000,113,113,2,1,3,13,True,False,False,False,False,False,False,False,False,False,False,18337
False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2,4,Zona Norte,Andaraí,Rua Paula Brito,290000,62,62,0,0,2,1,False,False,False,False,False,False,False,False,False,False,False,3900
False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,4,28,Zona Sul,Copacabana,Rua Professor Gastão Bahiana,690000,70,70,0,0,2,10,True,True,False,False,False,False,False,False,False,False,False,11614
False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2,40,Zona Norte,Freguesia (Ilha do Governador),Rua Magno Martins,292000,46,46,1,0,2,4,False,False,False,False,False,False,False,False,False,False,False,1800
True,True,True,True,True,True,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,True,3,93,Zona Oeste,Recreio dos Bandeirantes,Rua Odilon Martins de Andrade,860000,106,106,2,1,3,33,True,True,False,False,False,False,False,False,False,False,False,12420
False,False,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,2,112,Zona Norte,Tijuca,Rua Barão de Mesquita,450000,80,80,1,0,2,11,True,False,False,False,False,False,False,False,False,False,False,7656
False,True,False,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,False,True,2,112,Zona Norte,Tijuca,Rua General Espírito Santo Cardoso,903000,119,119,1,1,2,25,True,False,False,False,False,False,True,True,False,False,False,13
True,True,True,False,True,True,False,False,True,False,True,True,False,False,False,True,True,False,False,True,True,False,4,28,Zona Sul,Copacabana,Rua Francisco Otaviano,6399000,270,440,6,2,4,18,True,True,False,False,False,True,True,True,False,True,False,50330
False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,2,112,Zona Norte,Tijuca,Rua Desembargador Izidro,700000,120,120,1,0,4,7,True,False,False,False,False,False,False,False,False,False,False,17608
False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,4,28,Zona Sul,Copacabana,Rua Maestro Francisco Braga,620000,50,50,1,1,1,4,False,False,False,False,False,False,False,False,False,False,False,9529
False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,2,113,Zona Norte,Todos os Santos,Rua Piauí,329000,50,50,1,1,2,26,True,False,False,False,False,True,True,True,True,True,False,1300
True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,2,112,Zona Norte,Tijuca,Rua Conde de Bonfim,600000,120,120,1,0,3,16,True,True,False,False,False,False,False,False,False,False,False,12904
True,True,False,False,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,2,73,Zona Norte,Méier,Rua Vinte e Quatro de Maio,175000,40,40,1,0,1,20,True,True,False,False,False,True,True,True,True,True,False,7800
True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,True,True,4,28,Zona Sul,Copacabana,Rua Constante Ramos,830000,100,100,0,0,3,34,True,True,False,False,False,False,False,False,False,False,False,9120
False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,2,73,Zona Norte,Méier,Rua Vilela Tavares,170000,82,82,1,1,3,8,True,False,False,False,False,False,False,False,False,False,False,14471
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,93,Zona Oeste,Recreio dos Bandeirantes,,600000,68,68,1,1,2,0,False,False,False,False,False,False,False,False,False,False,False,10005
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,Avenida Oswaldo Cruz,890000,70,70,1,0,2,1,True,False,False,False,False,False,False,False,False,False,False,8540
True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,False,False,2,123,Zona Norte,Vila Isabel,Rua Oito de Dezembro,730000,108,108,2,1,3,26,True,False,False,False,False,False,True,True,False,True,False,14957
True,True,False,False,True,False,True,True,True,True,True,True,False,True,False,False,True,False,True,True,False,False,2,112,Zona Norte,Tijuca,Rua Clemente Falcão,1550000,219,219,2,1,4,25,True,True,False,False,False,False,False,False,False,False,False,49574
True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,2,44,Zona Norte,Grajaú,Rua Uberaba,470000,67,67,1,0,2,15,False,True,False,False,False,True,True,True,False,True,False,7642
False,False,True,False,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,4,50,Zona Sul,Humaitá,Rua Miguel Pereira,2020000,117,294,1,2,2,12,False,False,False,False,False,False,False,False,False,False,False,0
False,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,4,47,Zona Sul,Gávea,Rua General Rabelo,1499000,70,70,1,1,1,12,True,True,False,False,False,False,False,False,False,False,False,260
False,True,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2,59,Zona Norte,Jardim Guanabara,Rua Babaçu,1150000,134,134,2,1,3,8,True,True,False,False,False,False,False,False,False,False,False,8840
False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,112,Zona Norte,Tijuca,Avenida Maracanã,595000,120,120,0,1,3,1,False,False,False,False,False,False,False,False,False,False,False,13970
False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,4,28,Zona Sul,Copacabana,Rua Piragibe Frota Aguiar,640000,50,0,0,1,1,4,True,False,False,False,False,False,False,False,False,False,False,10282
True,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,2,81,Zona Norte,Penha,Rua Tenente Araquem Batista,360000,132,132,0,0,2,14,False,True,False,False,False,False,False,False,False,False,False,13
False,True,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,2,54,Zona Norte,Irajá,Rua Ouro Fino,300000,74,74,1,0,2,11,True,True,False,False,False,False,False,False,False,False,False,8249
True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,True,True,4,28,Zona Sul,Copacabana,Rua Sá Ferreira,510000,30,30,0,0,1,39,True,True,False,False,False,False,False,False,False,False,False,7800
False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,28,Zona Sul,Copacabana,Rua Tonelero,2700000,400,400,1,1,4,4,True,False,False,False,False,False,False,False,False,False,False,31000
True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,2,112,Zona Norte,Tijuca,Rua General Roca,555000,75,75,1,1,3,20,True,True,False,False,False,False,False,False,False,False,False,13500
False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,False,False,False,4,28,Zona Sul,Copacabana,Rua Leopoldo Miguez,910000,35,35,0,0,1,20,True,False,True,False,False,False,False,False,False,False,False,1300
False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,4,53,Zona Sul,Ipanema,Rua Almirante Saddock de Sá,850000,32,32,0,0,1,4,False,False,False,False,False,False,False,False,False,False,False,9804
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,93,Zona Oeste,Recreio dos Bandeirantes,Rua José Carlos Nogueira Diniz,499000,75,75,1,1,2,1,False,False,False,False,False,False,False,False,False,False,False,11807
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,Rua Senador Vergueiro,700000,80,80,0,0,2,0,False,False,False,False,False,False,False,False,False,False,False,9600
True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,2,44,Zona Norte,Grajaú,Rua Sabará,360000,62,62,0,1,3,9,False,True,False,False,False,False,False,False,False,False,False,4800
False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,2,14,Zona Norte,Braz de Pina,Rua Almirante Ingran,260000,68,68,1,1,2,4,False,False,False,False,False,False,False,False,False,False,False,6587
False,True,False,True,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,False,False,True,3,93,Zona Oeste,Recreio dos Bandeirantes,Avenida José Luiz Ferraz,795000,89,89,1,1,2,25,True,False,True,False,False,False,False,False,False,False,False,12800
True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,True,True,True,True,2,112,Zona Norte,Tijuca,Rua Uruguai,1850000,213,213,3,2,4,32,True,True,False,False,False,False,False,False,False,False,False,34700
False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,9,Zona Oeste,Barra da Tijuca,Avenida Pepe,5950000,350,350,0,3,3,4,False,True,True,False,False,False,False,False,False,False,False,47000
True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,4,28,Zona Sul,Copacabana,Avenida Atlântica,2900000,223,223,1,1,4,10,True,True,False,False,False,False,False,False,False,False,False,61221
False,True,False,True,True,False,True,True,True,True,True,True,False,True,False,False,True,True,True,True,False,True,3,9,Zona Oeste,Barra da Tijuca,Avenida das Acácias da Península,3500000,315,0,3,3,4,23,True,False,False,False,False,False,False,False,False,False,False,40137
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,117,Zona Sul,Urca,Avenida Portugal,4200000,240,240,4,2,4,0,False,False,False,False,False,False,False,False,False,False,False,65497
True,True,False,False,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,3,8,Zona Oeste,Barra Olímpica,Rua Aroazes,700000,78,78,1,1,3,46,True,True,False,False,False,False,False,False,False,False,False,9170
True,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,3,93,Zona Oeste,Recreio dos Bandeirantes,Rua Silvia Pozzano,570000,74,74,2,1,2,9,False,False,False,False,False,False,False,False,False,False,False,14600
False,False,False,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,3,9,Zona Oeste,Barra da Tijuca,Rua Paulo Vianna de Araújo Filho,1370000,101,101,2,1,2,9,True,False,False,False,False,False,False,False,False,False,False,24609
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,9,Zona Oeste,Barra da Tijuca,Avenida Lúcio Costa,3000000,138,138,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,0
